"d [mm]","dist [mm]","dw [mm]","Freq [GHz]","h [mm]","h_s [mm]","l [mm]","l_inset [mm]","l_s [mm]","ls [mm]","Phi [deg]","w [mm]","w_inset [mm]","w_s [mm]","Theta [deg]","db(GainPhi) []"
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,8,3.00027322807495
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,10,2.9320917492019
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,12,2.83479094958435
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,14,2.70595892459937
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,16,2.54500478479983
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,18,2.35437763019024
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,20,2.14049264143959
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,22,1.91369460981693
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,24,1.68656953098962
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,26,1.4703682095128
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,28,1.270390720623
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,30,1.0823970554616
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,32,0.892287668033601
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,34,0.67983918139981
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,36,0.425285824546095
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,38,0.116675719487561
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,40,-0.243657758569489
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,42,-0.634920272609515
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,44,-1.01847789503813
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,46,-1.34714224698727
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,48,-1.58435111712947
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,50,-1.72496344542745
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,52,-1.802125561903
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,54,-1.87396145781728
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,56,-2.00113961436464
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,58,-2.22945225188478
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,60,-2.58149630715087
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,62,-3.05410096201756
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,64,-3.61826565200999
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,66,-4.22228657909221
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,68,-4.8023603671632
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,70,-5.30349880400626
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,72,-5.70348616393931
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,74,-6.02296250907511
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,76,-6.31317775954653
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,78,-6.63274533512417
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,80,-7.02949537667911
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,82,-7.53220636045357
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,84,-8.14771031625686
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,86,-8.85796429765729
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,88,-9.61556881438002
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,90,-10.3430780462428
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,92,-10.949371593215
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,94,-11.3718586463127
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,96,-11.6213138917506
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,98,-11.7841314322039
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,100,-11.979364639202
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,102,-12.3148771233575
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,104,-12.868818912987
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,106,-13.6878267838689
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,108,-14.7838508940512
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,110,-16.1135897286447
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,112,-17.5300762974159
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,114,-18.743068354101
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,116,-19.4461950484741
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,118,-19.6313018617308
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,120,-19.6025088445695
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,122,-19.6408603657699
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,124,-19.8229901417117
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,126,-20.0432418282084
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,128,-20.1296277059053
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,130,-19.9977456234358
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,132,-19.6666605022242
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,134,-19.0880727231605
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,136,-18.083252947161
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,138,-16.5956189384347
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,140,-14.8775838543392
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,142,-13.2725588078525
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,144,-12.0017028190072
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,146,-11.1609566196013
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,148,-10.7786656393977
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,150,-10.8508945215698
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,152,-11.3472085633306
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,154,-12.18508497316
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,156,-13.1625288899794
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,158,-13.8880755846496
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,160,-13.9355882338698
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,162,-13.2810496092094
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,164,-12.2982180207272
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,166,-11.3212679886806
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,168,-10.494296310803
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,170,-9.8439648077233
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,172,-9.35099115641368
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,174,-8.98505517314544
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,176,-8.71924372517659
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,178,-8.53555152024544
0.31872271467571,-40,0.847852902077836,27.2,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,180,-8.42659066908071
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-180,-8.30466769907072
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-178,-8.26960787745721
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-176,-8.3159126337039
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-174,-8.46812105164742
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-172,-8.75827517899211
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-170,-9.22235313909959
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-168,-9.8946847125462
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-166,-10.7966377469108
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-164,-11.908665493913
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-162,-13.1045335393658
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-160,-14.0548319392058
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-158,-14.3033051065568
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-156,-13.7463581868365
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-154,-12.8024884691216
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-152,-11.9253912410582
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-150,-11.3564171672326
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-148,-11.1931501160742
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-146,-11.4734160294765
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-144,-12.2108385169772
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-142,-13.3966943627093
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-140,-14.9719820529036
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-138,-16.7607019861147
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-136,-18.3981877115893
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-134,-19.4530214741756
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-132,-19.8078910109889
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-130,-19.6776255853766
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-128,-19.2483535858734
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-126,-18.6157451739092
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-124,-17.9127051734082
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-122,-17.3144689166646
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-120,-16.9613531779956
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-118,-16.9157179431244
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-116,-17.1475626428425
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-114,-17.5052009549955
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-112,-17.686106909597
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-110,-17.3491766479823
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-108,-16.4202166551968
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-106,-15.1582264302524
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-104,-13.8645088608216
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-102,-12.7105936850984
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-100,-11.7599353004174
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-98,-11.0218933089052
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-96,-10.4816245053846
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-94,-10.1095128156288
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-92,-9.85964662676729
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-90,-9.6652147413304
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-88,-9.44100841394003
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-86,-9.10485233595984
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-84,-8.6161462771322
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-82,-8.00162990624172
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-80,-7.33958895486068
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-78,-6.71718504319607
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-76,-6.19572952472728
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-74,-5.79558941184619
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-72,-5.49331674139675
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-70,-5.22666060040127
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-68,-4.91356945960471
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-66,-4.49019563212331
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-64,-3.94971543931022
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-62,-3.34704470373139
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-60,-2.76483799866186
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-58,-2.27392139928443
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-56,-1.91225214009678
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-54,-1.68035667593644
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-52,-1.54438879329042
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-50,-1.44479345541338
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-48,-1.31425189549378
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-46,-1.10430517864415
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-44,-0.806823441858306
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-42,-0.45303731896668
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-40,-0.0915751803766368
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-38,0.23582264788277
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-36,0.507440751064436
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-34,0.723250513632296
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-32,0.899794619064432
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-30,1.06172303283521
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-28,1.23214021942283
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-26,1.42445553370352
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-24,1.63881846466732
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-22,1.86435372937049
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-20,2.08520471444182
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-18,2.28680446197017
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-16,2.45983260496405
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-14,2.60130810166914
0.31872271467571,-40,0.847852902077836,27.3,0.3,20,2.42444930665735,1.43026031668154,20,10,0,3.13475998969076,0.344836594189614,20,-12,2.71353918647433
