"d [mm]","dw [mm]","Freq [GHz]","Phi [deg]","w [mm]","w_inset [mm]","Theta [deg]","db(RealizedGainPhi) []"
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,84,-9.97243181871646
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,86,-10.4794233354212
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,88,-10.9352568643029
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,90,-11.3353140221399
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,92,-11.6876245404206
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,94,-12.0134944044376
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,96,-12.3463240202761
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,98,-12.728260368804
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,100,-13.2050043715582
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,102,-13.8196964744539
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,104,-14.6061563770675
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,106,-15.5796809114111
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,108,-16.7208268477609
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,110,-17.9472321901694
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,112,-19.0838402100381
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,114,-19.8923210732384
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,116,-20.2274752334618
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,118,-20.1725014469663
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,120,-19.9311858666686
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,122,-19.6420247070268
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,124,-19.3319374654879
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,126,-18.9821624556906
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,128,-18.6120160990829
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,130,-18.3024538260012
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,132,-18.1405471202613
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,134,-18.1287648839305
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,136,-18.1006963933587
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,138,-17.7348117003821
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,140,-16.8298142077889
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,142,-15.5737267639358
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,144,-14.3344808905532
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,146,-13.3691185787745
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,148,-12.790545496426
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,150,-12.6291652918234
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,152,-12.8718485310883
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,154,-13.4643716531988
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,156,-14.2778566772735
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,158,-15.0486868378482
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,160,-15.3909592688047
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,162,-15.0593264167532
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,164,-14.2068072342343
0.31872271467571,0.847852902077836,27,0,3.08865827750754,0.344836594189614,166,-13.1741371697764
